f1,match_rate,recall,precision,!f1,filter_rate,!recall,fpr,threshold,!precision,accuracy
0.956,0.89,0.916,0.999,0.407,0.11,0.976,0.024,0.94554,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.976,0.024,0.94555,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.976,0.024,0.94556,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.976,0.024,0.94557,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.976,0.024,0.94558,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.976,0.024,0.94559,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.976,0.024,0.94561,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.976,0.024,0.94562,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.976,0.024,0.94563,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.976,0.024,0.94564,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.976,0.024,0.94565,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.976,0.024,0.94566,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.976,0.024,0.94568,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.977,0.023,0.94572,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.977,0.023,0.94573,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.977,0.023,0.94574,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.977,0.023,0.94576,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.977,0.023,0.94577,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.977,0.023,0.94578,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.977,0.023,0.94579,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.977,0.023,0.9458,0.257,0.918
0.956,0.89,0.916,0.999,0.407,0.11,0.977,0.023,0.94583,0.257,0.917
0.956,0.89,0.916,0.999,0.407,0.11,0.977,0.023,0.94584,0.257,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94585,0.257,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94588,0.257,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.9459,0.257,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94591,0.257,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94592,0.256,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94593,0.256,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94594,0.256,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94595,0.256,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94597,0.256,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94598,0.256,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.946,0.256,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94601,0.256,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94602,0.256,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94603,0.256,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94605,0.256,0.917
0.956,0.89,0.916,0.999,0.406,0.11,0.977,0.023,0.94606,0.256,0.917
0.956,0.89,0.915,0.999,0.406,0.11,0.977,0.023,0.94607,0.256,0.917
0.956,0.89,0.915,0.999,0.406,0.11,0.977,0.023,0.94608,0.256,0.917
0.956,0.89,0.915,0.999,0.406,0.11,0.977,0.023,0.94609,0.256,0.917
0.956,0.89,0.915,0.999,0.406,0.11,0.977,0.023,0.94611,0.256,0.917
0.956,0.89,0.915,0.999,0.406,0.11,0.977,0.023,0.94613,0.256,0.917
0.956,0.89,0.915,0.999,0.406,0.11,0.977,0.023,0.94614,0.256,0.917
0.956,0.89,0.915,0.999,0.406,0.11,0.977,0.023,0.94615,0.256,0.917
0.955,0.89,0.915,0.999,0.406,0.11,0.977,0.023,0.94616,0.256,0.917
0.955,0.89,0.915,0.999,0.406,0.11,0.977,0.023,0.94617,0.256,0.917
0.955,0.89,0.915,0.999,0.406,0.11,0.977,0.023,0.94618,0.256,0.917
0.955,0.89,0.915,0.999,0.406,0.11,0.977,0.023,0.94619,0.256,0.917
0.955,0.89,0.915,0.999,0.406,0.11,0.977,0.023,0.94621,0.256,0.917
0.955,0.89,0.915,0.999,0.406,0.11,0.977,0.023,0.94624,0.256,0.917
0.955,0.89,0.915,0.999,0.405,0.11,0.977,0.023,0.94626,0.256,0.917
0.955,0.89,0.915,0.999,0.405,0.11,0.977,0.023,0.94627,0.256,0.917
0.955,0.89,0.915,0.999,0.405,0.11,0.977,0.023,0.94631,0.256,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94632,0.256,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94633,0.256,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94635,0.256,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94637,0.256,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94638,0.256,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94641,0.256,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94643,0.256,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94644,0.256,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94646,0.256,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94647,0.256,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.9465,0.256,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94652,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94653,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94655,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94656,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94657,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94659,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.9466,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94661,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94662,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94663,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94664,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94665,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94666,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94667,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94668,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94669,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.9467,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94671,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94672,0.255,0.917
0.955,0.889,0.915,0.999,0.405,0.111,0.977,0.023,0.94673,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94674,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94675,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94677,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94679,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.9468,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94681,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94682,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94683,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94684,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94686,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94687,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94688,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94689,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94691,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94692,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94693,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94696,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94697,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94698,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94699,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.947,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94701,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94702,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94703,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94705,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94706,0.255,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94708,0.254,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94709,0.254,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.9471,0.254,0.917
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94711,0.254,0.916
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94712,0.254,0.916
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94713,0.254,0.916
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94714,0.254,0.916
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94715,0.254,0.916
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94716,0.254,0.916
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94717,0.254,0.916
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.9472,0.254,0.916
0.955,0.889,0.915,0.999,0.404,0.111,0.977,0.023,0.94721,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94722,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94723,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94724,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94725,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94726,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94727,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94728,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94729,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94731,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94734,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94735,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94736,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94737,0.254,0.916
0.955,0.889,0.915,0.999,0.403,0.111,0.977,0.023,0.94738,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94741,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94742,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94743,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94744,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94745,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94747,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94748,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94749,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.9475,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94751,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94753,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94754,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94755,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94756,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94757,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94758,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94759,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.9476,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94761,0.254,0.916
0.955,0.889,0.914,0.999,0.403,0.111,0.977,0.023,0.94762,0.254,0.916
0.955,0.888,0.914,0.999,0.403,0.112,0.977,0.023,0.94763,0.254,0.916
0.955,0.888,0.914,0.999,0.403,0.112,0.977,0.023,0.94764,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94765,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94766,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94768,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94769,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94771,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94772,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94773,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94774,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94775,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94776,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94777,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94778,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94779,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94781,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94782,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94784,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94785,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94786,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94787,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94788,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94789,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.9479,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94791,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94792,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94793,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94794,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94795,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94796,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94797,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94798,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94799,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94801,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94802,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94803,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94804,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94805,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94806,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94807,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94808,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94809,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.9481,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94811,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94812,0.253,0.916
0.955,0.888,0.914,0.999,0.402,0.112,0.977,0.023,0.94814,0.253,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94815,0.253,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94816,0.253,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94817,0.253,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94819,0.253,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.9482,0.253,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94821,0.253,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94822,0.253,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94823,0.252,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94825,0.252,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94827,0.252,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94828,0.252,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94829,0.252,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.9483,0.252,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94831,0.252,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94832,0.252,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94833,0.252,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94836,0.252,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94837,0.252,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94839,0.252,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.9484,0.252,0.916
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94841,0.252,0.915
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94842,0.252,0.915
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94843,0.252,0.915
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94845,0.252,0.915
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94846,0.252,0.915
0.955,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94848,0.252,0.915
0.954,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94849,0.252,0.915
0.954,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.9485,0.252,0.915
0.954,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94852,0.252,0.915
0.954,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94854,0.252,0.915
0.954,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94856,0.252,0.915
0.954,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94857,0.252,0.915
0.954,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.94858,0.252,0.915
0.954,0.888,0.914,0.999,0.401,0.112,0.977,0.023,0.9486,0.252,0.915
0.954,0.888,0.914,0.999,0.4,0.112,0.977,0.023,0.94861,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94862,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94863,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94864,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94865,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94866,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94867,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94868,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94871,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94872,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94873,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94874,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94876,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94877,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94878,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94879,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.9488,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94882,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94883,0.252,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94885,0.251,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94886,0.251,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94887,0.251,0.915
0.954,0.888,0.913,0.999,0.4,0.112,0.977,0.023,0.94888,0.251,0.915
0.954,0.887,0.913,0.999,0.4,0.113,0.977,0.023,0.94889,0.251,0.915
0.954,0.887,0.913,0.999,0.4,0.113,0.977,0.023,0.9489,0.251,0.915
0.954,0.887,0.913,0.999,0.4,0.113,0.977,0.023,0.94891,0.251,0.915
0.954,0.887,0.913,0.999,0.4,0.113,0.977,0.023,0.94892,0.251,0.915
0.954,0.887,0.913,0.999,0.4,0.113,0.977,0.023,0.94894,0.251,0.915
0.954,0.887,0.913,0.999,0.4,0.113,0.977,0.023,0.94895,0.251,0.915
0.954,0.887,0.913,0.999,0.4,0.113,0.977,0.023,0.94896,0.251,0.915
0.954,0.887,0.913,0.999,0.4,0.113,0.977,0.023,0.94897,0.251,0.915
0.954,0.887,0.913,0.999,0.4,0.113,0.977,0.023,0.94898,0.251,0.915
0.954,0.887,0.913,0.999,0.4,0.113,0.977,0.023,0.94899,0.251,0.915
0.954,0.887,0.913,0.999,0.4,0.113,0.977,0.023,0.949,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94901,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94902,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94903,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94904,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94905,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94906,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94907,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94908,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94909,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94911,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94912,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94913,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94914,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94915,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94916,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94919,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.9492,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94921,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94922,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94924,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94925,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94927,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94928,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.9493,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94931,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94932,0.251,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94934,0.25,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94935,0.25,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94937,0.25,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94941,0.25,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94943,0.25,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94944,0.25,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94945,0.25,0.915
0.954,0.887,0.913,0.999,0.399,0.113,0.977,0.023,0.94946,0.25,0.915
0.954,0.887,0.913,0.999,0.398,0.113,0.977,0.023,0.94947,0.25,0.915
0.954,0.887,0.913,0.999,0.398,0.113,0.977,0.023,0.94948,0.25,0.915
0.954,0.887,0.913,0.999,0.398,0.113,0.977,0.023,0.9495,0.25,0.915
0.954,0.887,0.913,0.999,0.398,0.113,0.977,0.023,0.94951,0.25,0.915
